a"Tarih"a"Toplam Test Sayısı"a"Toplam Vaka Sayısı"a"Toplam Vefat Sayısı"a"Hastalarda Zatürre Oranı (%)"a"Ağır Hasta Sayısı"a"Toplam İyileşen Hasta Sayısı"a"Bugünkü Vaka Sayısı"a"Bugünkü Hasta Sayısı"a"Bugünkü Test Sayısı"a"Bugünkü Vefat Sayısı"a"Bugünkü İyileşen Sayısı"
198a29 EYLÜL 2020a10.268.163a317.272a8.13a6.5a1.5830000000000002a278.504aa1.4269999999999998a114.94a68.0a1.452
199a28 EYLÜL 2020a10.153.223a315.845a8.062000000000001a6.5a1.5959999999999999a277.052aa1.412a115.523a65.0a1.422
200a27 EYLÜL 2020a10.037.700a314.433a7.997000000000001a6.5a1.5830000000000002a275.630aa1.4669999999999999a101.119a68.0a1.1159999999999999
201a26 EYLÜL 2020a9.936.581a312.966a7.928999999999999a6.6a1.615a274.514aa1.511a102.009a71.0a1.232
202a25 EYLÜL 2020a9.834.572a311.455a7.858a6.6a1.601a273.282aa1.665a112.885a73.0a1.318
203a24 EYLÜL 2020a9.721.687a309.790a7.785a6.6a1.5730000000000002a271.964aa1.7209999999999999a113.31700000000001a74.0a1.2409999999999999
204a23 EYLÜL 2020a9.608.370a308.069a7.711a6.7a1.561a270.723aa1.767a112.102a72.0a1.0270000000000001
205a22 EYLÜL 2020a9.496.268a306.302a7.638999999999999a6.7a1.5219999999999998a269.696aa1.692a114.311a65.0a1.261
206a21 EYLÜL 2020a9.381.957a304.610a7.574a6.8a1.4909999999999999a268.435aa1.743a112.94200000000001a68.0a1.202
207a20 EYLÜL 2020a9.269.015a302.867a7.506a7.0a1.456a267.233aa1.5190000000000001a95.321a61.0a1.1159999999999999
208a19 EYLÜL 2020a9.173.694a301.348a7.445a7.0a1.432a266.117aa1.538a97.416a68.0a1.3119999999999998
209a18 EYLÜL 2020a9.076.278a299.810a7.377000000000001a7.1a1.402a264.805aa1.771a111.113a62.0a1.06
210a17 EYLÜL 2020a8.965.165a298.039a7.315a7.1a1.3719999999999999a263.745aa1.6480000000000001a109.985a66.0a1.143
211a16 EYLÜL 2020a8.855.180a296.391a7.249a7.1a1.351a262.602aa1.771a112.645a63.0a1.3419999999999999
212a15 EYLÜL 2020a8.742.535a294.620a7.186a7.1a1.327a261.260aa1.742a110.412a67.0a1.202
213a14 EYLÜL 2020a8.632.123a292.878a7.119a7.1a1.301a260.058aa1.716a112.56299999999999a63.0a1.225
214a13 EYLÜL 2020a8.519.560a291.162a7.056a7.2a1.2670000000000001a258.833aa1.527a96.09700000000001a57.0a1.102
215a12 EYLÜL 2020a8.423.463a289.635a6.999a7.2a1.2409999999999999a257.731aa1.5090000000000001a98.32600000000001a48.0a1.207
216a11 EYLÜL 2020a8.325.137a288.126a6.9510000000000005a7.3a1.2229999999999999a256.524aa1.671a112.213a56.0a1.117
217a10 EYLÜL 2020a8.212.924a286.455a6.895a7.3a1.209a255.407aa1.5119999999999998a107.70200000000001a58.0a1.219
218a9 EYLÜL 2020a8.105.222a284.943a6.837000000000001a7.4a1.181a254.188aa1.673a111.193a55.0a943.0
219a8 EYLÜL 2020a7.994.029a283.270a6.782a7.5a1.159a253.245aa1.761a110.565a52.0a1.093
220a7 EYLÜL 2020a7.883.464a281.509a6.73a7.6a1.1179999999999999a252.152aa1.703a103.925a57.0a1.047
221a6 EYLÜL 2020a7.779.539a279.806a6.672999999999999a7.6a1.102a251.105aa1.578a96.84200000000001a53.0a1.013
222a5 EYLÜL 2020a7.682.697a278.228a6.62a7.5a1.091a250.092aa1.673a99.49700000000001a56.0a984.0
223a4 EYLÜL 2020a7.583.200a276.555a6.564a7.5a1.0759999999999998a249.108aa1.6119999999999999a117.113a53.0a1.021
224a3 EYLÜL 2020a7.466.087a274.943a6.511a7.6a1.041a248.087aa1.642a110.225a49.0a1.2109999999999999
225a2 EYLÜL 2020a7.355.862a273.301a6.462000000000001a7.6a1.0170000000000001a246.876aa1.5959999999999999a107.927a45.0a947.0
226a1 EYLÜL 2020a7.247.935a271.705a6.417000000000001a76.0a991.0a245.929aa1.5719999999999998a109.443a47.0a1.003
227a31 AĞUSTOS 2020a7.138.492a270.133a6.37a75.0a961.0a244.926aa1.587a110.102a44.0a1.087
228a30 AĞUSTOS 2020a7.028.390a268.546a6.3260000000000005a75.0a945.0a243.839aa1.482a91.302a42.0a1.0270000000000001
229a29 AĞUSTOS 2020a6.937.088a267.064a6.284a74.0a917.0a242.812aa1.5490000000000002a101.414a39.0a1.003
230a28 AĞUSTOS 2020a6.835.674a265.515a6.245a74.0a896.0a241.809aa1.517a107.814a36.0a1.0170000000000001
231a27 AĞUSTOS 2020a6.727.860a263.998a6.209a73.0a862.0a240.792aa1.4909999999999999a106.111a26.0a995.0
232a26 AĞUSTOS 2020a6.621.749a262.507a6.183a74.0a841.0a239.797aa1.3130000000000002a100.109a20.0a1.002
233a25 AĞUSTOS 2020a6.521.640a261.194a6.162999999999999a74.0a811.0a238.795aa1.5019999999999998a98.23100000000001a24.0a887.0
234a24 AĞUSTOS 2020a6.423.409a259.692a6.138999999999999a74.0a796.0a237.908aa1.443a95.943a18.0a743.0
235a23 AĞUSTOS 2020a6.327.466a258.249a6.121a75.0a783.0a237.165aa1.217a80.30199999999999a19.0a795.0
236a22 AĞUSTOS 2020a6.247.164a257.032a6.102a74.0a762.0a236.370aa1.3090000000000002a93.007a22.0a801.0
237a21 AĞUSTOS 2020a6.154.157a255.723a6.08a73.0a749.0a235.569aa1.203a92.227a22.0a772.0
238a20 AĞUSTOS 2020a6.061.930a254.520a6.058a73.0a735.0a234.797aa1.412a92.301a19.0a882.0
239a19 AĞUSTOS 2020a5.969.629a253.108a6.039a74.0a719.0a233.915aa1.3030000000000002a87.223a23.0a1.002
240a18 AĞUSTOS 2020a5.882.406a251.805a6.016a75.0a703.0a232.913aa1.263a82.318a20.0a942.0
241a17 AĞUSTOS 2020a5.800.088a250.542a5.996a75.0a686.0a231.971aa1.2329999999999999a74.846a22.0a1.002
242a16 AĞUSTOS 2020a5.725.242a249.309a5.974a76.0a679.0a230.969aa1.192a65.956a19.0a997.0
243a15 AĞUSTOS 2020a5.659.286a248.117a5.955a76.0a668.0a229.972aa1.256a67.214a21.0a992.0
244a14 AĞUSTOS 2020a5.592.072a246.861a5.934a78.0a656.0a228.980aa1.226a70.192a22.0a923.0
245a13 AĞUSTOS 2020a5.521.880a245.635a5.912000000000001a79.0a647.0a228.057aa1.2429999999999999a66.892a21.0a968.0
246a12 AĞUSTOS 2020a5.454.988a244.392a5.891a82.0a632.0a227.089aa1.212a67.237a18.0a934.0
247a11 AĞUSTOS 2020a5.387.751a243.180a5.872999999999999a82.0a617.0a226.155aa1.183a61.716a15.0a1.185
248a10 AĞUSTOS 2020a5.326.035a241.997a5.858a82.0a603.0a224.970aa1.193a62.218999999999994a14.0a1.2109999999999999
249a9 AĞUSTOS 2020a5.263.816a240.804a5.843999999999999a81.0a596.0a223.759aa1.182a61.446000000000005a15.0a1.103
250a8 AĞUSTOS 2020a5.202.370a239.622a5.829a81.0a587.0a222.656aa1.172a63.842a16.0a1.082
251a7 AĞUSTOS 2020a5.138.528a238.450a5.813a83.0a586.0a221.574aa1.185a56.726000000000006a15.0a1.028
252a6 AĞUSTOS 2020a5.081.802a237.265a5.797999999999999a83.0a580.0a220.546aa1.153a54.494a14.0a1.04
253a5 AĞUSTOS 2020a5.027.308a236.112a5.784a84.0a582.0a219.506aa1.178a53.842a19.0a1.015
254a4 AĞUSTOS 2020a4.973.466a234.934a5.765a85.0a583.0a218.491aa1.083a46.248999999999995a18.0a994.0
255a3 AĞUSTOS 2020a4.927.217a233.851a5.747000000000001a8.4a580.0a217.497aa995.0a41.301a19.0a1.003
256a2 AĞUSTOS 2020a4.885.916a232.856a5.728a8.5a582.0a216.494aa987.0a40.247a18.0a978.0
257a1 AĞUSTOS 2020a4.845.669a231.869a5.71a8.7a586.0a215.516aa996.0a44.846000000000004a19.0a981.0
258a31 TEMMUZ 2020a4.800.823a230.873a5.691a8.8a582.0a214.535aa982.0a46.492a17.0a996.0
259a30 TEMMUZ 2020a4.754.331a229.891a5.6739999999999995a9.3a561.0a213.539aa967.0a43.236000000000004a15.0a982.0
260a29 TEMMUZ 2020a4.711.095a228.924a5.659a9.4a542.0a212.557aa942.0a45.711999999999996a14.0a996.0
261a28 TEMMUZ 2020a4.665.383a227.982a5.645aaa211.561aa963.0a47.412a15.0a1.092
262a27 TEMMUZ 2020a4.617.971a227.019a5.63aaa210.469aa919.0a45.283a17.0a982.0
263a26 TEMMUZ 2020a4.572.688a226.100a5.6129999999999995aaa209.487aa927.0a40.016a17.0a1.01
264a25 TEMMUZ 2020a4.532.672a225.173a5.596aaa208.477aa921.0a43.312a16.0a1.103
265a24 TEMMUZ 2020a4.489.360a224.252a5.58aaa207.374aa937.0a42.986000000000004a17.0a1.0090000000000001
266a23 TEMMUZ 2020a4.446.374a223.315a5.563aaa206.365aa913.0a43.343a18.0a1.151
267a22 TEMMUZ 2020a4.403.031a222.402a5.545aaa205.214aa902.0a43.403999999999996a19.0a1.203
268a21 TEMMUZ 2020a4.359.627a221.500a5.526aaa204.011aa928.0a42.846000000000004a18.0a1.0090000000000001
269a20 TEMMUZ 2020a4.316.781a220.572a5.507999999999999aaa203.002aa931.0a43.403999999999996a17.0a992.0
270a19 TEMMUZ 2020a4.273.377a219.641a5.4910000000000005aaa202.010aa924.0a41.31a16.0a997.0
271a18 TEMMUZ 2020a4.232.067a218.717a5.475aaa201.013aa918.0a40.943000000000005a17.0a1.179
272a17 TEMMUZ 2020a4.191.124a217.799a5.457999999999999aaa199.834aa926.0a41.215a18.0a1.014
273a16 TEMMUZ 2020a4.149.909a216.873a5.44aaa198.820aa933.0a42.411a21.0a1.087
274a15 TEMMUZ 2020a4.107.498a215.940a5.419aaa197.733aa947.0a42.32a17.0a1.013
275a14 TEMMUZ 2020a4.065.178a214.993a5.402aaa196.720aa992.0a43.231a20.0a1.0490000000000002
276a13 TEMMUZ 2020a4.021.947a214.001a5.382000000000001aaa195.671aa1.008a46.492a19.0a1.156
277a12 TEMMUZ 2020a3.975.455a212.993a5.3629999999999995aaa194.515aa1.012a45.232a19.0a1.298
278a11 TEMMUZ 2020a3.930.223a211.981a5.343999999999999aaa193.217aa1.016a48.813a21.0a1.334
279a10 TEMMUZ 2020a3.881.410a210.965a5.3229999999999995aaa191.883aa1.003a48.787a23.0a1.493
280a9 TEMMUZ 2020a3.832.623a209.962a5.3aaa190.390aa1.024a50.103a18.0a2.8789999999999996
281a8 TEMMUZ 2020a3.782.520a208.938a5.282aaa187.511aa1.041a49.302a22.0a2.219
282a7 TEMMUZ 2020a3.733.218a207.897a5.26aaa185.292aa1.053a50.545a19.0a2.2969999999999997
283a6 TEMMUZ 2020a3.682.673a206.844a5.2410000000000005aaa182.995aa1.0859999999999999a52.193000000000005a16.0a2.315
284a5 TEMMUZ 2020a3.630.480a205.758a5.225aaa180.680aa1.148a46.413999999999994a19.0a1.188
285a4 TEMMUZ 2020a3.584.066a204.610a5206.0aaa179.492aa1.1540000000000001a48.248000000000005a20.0a1.214
286a3 TEMMUZ 2020a3.535.818a203.456a5.186aaa178.278aa1.172a52.141000000000005a19.0a1.3130000000000002
287a2 TEMMUZ 2020a3.483.677a202.284a5.167000000000001aaa176.965aa1.186a49.714a17.0a1.5430000000000001
288a1 TEMMUZ 2020a3.433.963a201.098a5.15aaa175.422aa1.192a52.313a19.0a2.311
289a30 HAZİRAN 2020a3.381.650a199.906a5.131aaa173.111aa1.2930000000000001a50.492a16.0a1.3019999999999998
290a29 HAZİRAN 2020a3.331.158a198.613a5.115aaa171.809aa1.374a51.013999999999996a18.0a1.214
291a28 HAZİRAN 2020a3.280.144a197.239a5.0969999999999995aaa170.595aa1.3559999999999999a48.309a15.0a1.413
292a27 HAZİRAN 2020a3.231.835a195.883a5.082aaa169.182aa1.3719999999999999a45.213a17.0a1.984
293a26 HAZİRAN 2020a3.186.622a194.511a5.065aaa167.198aa1.396a51.198a19.0a1.492
294a25 HAZİRAN 2020a3.135.424a193.115a5.046aaa165.706aa1.4580000000000002a52.303000000000004a21.0a1.472
295a24 HAZİRAN 2020a3.083.121a191.657a5.025aaa164.234aa1.492a53.486000000000004a24.0a1.386
296a23 HAZİRAN 2020a3.029.635a190.165a5.001aaa162.848aa1.268a42.982a27.0a1.315
297a22 HAZİRAN 2020a2.986.653a188.897a4.974aaa161.533aa1.212a41.413000000000004a24.0a1.2930000000000001
298a21 HAZİRAN 2020a2.945.240a187.685a4.95aaa160.240aa1.192a40.496a23.0a1.412
299a20 HAZİRAN 2020a2.904.744a186.493a4.927aaa158.828aa1.248a41.111999999999995a22.0a1.3119999999999998
300a19 HAZİRAN 2020a2.863.632a185.245a4.905aaa157.516aa1.214a41.316a23.0a1.494
301a18 HAZİRAN 2020a2.822.316a184.031a4.882aaa156.022aa1.304a48.412a21.0a1382.0
302a17 HAZİRAN 2020a2.773.904a182.727a4.861000000000001aaa154.640aa1.429a52.901a19.0a1.261
303a16 HAZİRAN 2020a2.721.003a181.298a4.842aaa153.379aa1.4669999999999999a46.8a17.0a1.015
304a15 HAZİRAN 2020a2.674.203a179.831a4.825aaa152.364aa1.5919999999999999a42.032a18.0a947.0
305a14 HAZİRAN 2020a2.632.171a178.239a4.8069999999999995aaa151.417aa1.5619999999999998a45.176a15.0a1.33
306a13 HAZİRAN 2020a2.586.995a176.677a4.792aaa150.087aa1.459a45.092a14.0a985.0
307a12 HAZİRAN 2020a2.541.903a175.218a4.7780000000000005aaa149.102aa1.195a41.013000000000005a15.0a1.242
308a11 HAZİRAN 2020a2.500.890a174.023a4.763aaa147.860aa987.0a49.19a17.0a1.021
309a10 HAZİRAN 2020a2.451.700a173.036a4.746aaa146.839aa922.0a36.521a17.0a2.241
310a9 HAZİRAN 2020a2.415.179a172.114a4.729aaa144.598aa993.0a37.225a18.0a3.218
311a8 HAZİRAN 2020a2.377.954a171.121a4.711aaa141.380aa989.0a39.361a19.0a3.411
312a7 HAZİRAN 2020a2.338.593a170.132a4.692aaa137.969aa914.0a35.335a23.0a2.647
313a6 HAZİRAN 2020a2.303.258a169.218a4.669aaa135.322aa878.0a35.846a21.0a1.922
314a5 HAZİRAN 2020a2.267.412a168.340a4.648aaa133.400aa930.0a57.82899999999999a18.0a1.6219999999999999
315a4 HAZİRAN 2020a2.209.583a167.410a4.63aaa131.778aa988.0a54.233999999999995a21.0a926.0
316a3 HAZİRAN 2020a2.155.349a166.422a4.609aaa130.852aa867.0a52.305a24.0a931.0
317a2 HAZİRAN 2020a2.103.044a165.555a4.585aaa129.921aa786.0a32.325a22.0a974.0
318a1 HAZİRAN 2020a2.070.719a164.769a4.563aaa128.947aa827.0a31.525a23.0a974.0
319a31 MAYIS 2020a2.039.194a163.942a4540.0aaa127.973aa839.0a35.6a25.0a989.0
320a30 MAYIS 2020a2.003.594a163.103a4515.0aaa126.984aa983.0a39.23a26.0a1.021
321a29 MAYIS 2020a1.964.364a162.120a4.489aaa125.963aa1.141a36.155a28.0a1.594
322a28 MAYIS 2020a1.928.209a160.979a4.461aaa124.369aa1.182a33.559a30.0a1.5759999999999998
323a27 MAYIS 2020a1.894.650a159.797a4.431aaa122.793aa1.035a21.043000000000003a34.0a1.286
324a26 MAYIS 2020a1.873.607a158.762a4.397aaa121.507aa948.0a19.852999999999998a28.0a1.492
325a25 MAYIS 2020a1.853.754a157.814a4.369aaa120.015aa987.0a21.491999999999997a29.0a1.321
326a24 MAYIS 2020a1.832.262a156.827a4.34aaa118.694aa1.141a24.589000000000002a32.0a1.092
327a23 MAYIS 2020a1.807.673a155.686a4.308aaa117.602aa1.186a40.178000000000004a32.0a1.4909999999999999
328a22 MAYIS 2020a1.767.495a154.500a4.276aaa116.111aa952.0a37.507a27.0a1.121
329a21 MAYIS 2020a1.729.988a153.548a4.249aaa114.990aa961.0a33.633a27.0a1.003
330a20 MAYIS 2020a1.696.355a152.587a4.2219999999999995aaa113.987aa972.0a20.838a23.0a1.092
331a19 MAYIS 2020a1.675.517a151.615a4.199aaa112.895aa1.022a25.381999999999998a28.0a1.318
332a18 MAYIS 2020a1.650.135a150.593a4.171aaa111.577aa1.158a25.141a31.0a1.615
333a17 MAYIS 2020a1.624.994a149.435a4.14aaa109.962aa1.368a35.369a44.0a1.825
334a16 MAYIS 2020a1.589.625a148.067a4.096aaa108.137aa1.61a42.236000000000004a41.0a2.004
335a15 MAYIS 2020a1.547.389a146.457a4.055aaa106.133aa1.7080000000000002a38.565a48.0a2.103
336a14 MAYIS 2020a1.508.824a144.749a4.007aaa104.030aa1.635a34.821a55.0a2.315
337a13 MAYIS 2020a1.474.003a143.114a3.952aaa101.715aa1.639a33.332a58.0a2.826
338a12 MAYIS 2020a1.440.671a141.475a3.8939999999999997aaa98.889aa1.704a37.351a53.0a3.109
339a11 MAYIS 2020a1.403.320a139.771a3.841aaa95.780aa1.114a32.722a55.0a3.089
340a10 MAYIS 2020a1.370.598a138.657a3.786aaa92.691aa1.5419999999999998a36.187a47.0a3.2110000000000003
341a9 MAYIS 2020a1.334.411a137.115a3.739aaa89.480aa1.546a35.605a50.0a3.0839999999999996
342a8 MAYIS 2020a1.298.806a135.569a3.6889999999999996aaa86.396aa1.848a33.687a48.0a3.412
343a7 MAYIS 2020a1.265.119a133.721a3.641aaa82.984aa1.9769999999999999a30.395a57.0a4.782
344a6 MAYIS 2020a1.234.724a131.744a3.5839999999999996aaa78.202aa2.253a30.303a64.0a4.917
345a5 MAYIS 2020a1.204.421a129.491a3.52aaa73.285aa1.8319999999999999a33.283a59.0a5.119
346a4 MAYIS 2020a1.171.138a127.659a3.4610000000000003aaa68.166aa1.614a35.771a64.0a5.015
347a3 MAYIS 2020a1.135.367a126.045a3.397aaa63.151aa1.67a24.000999999999998a61.0a4.8919999999999995
348a2 MAYIS 2020a1.111.366a124.375a3.3360000000000003aaa58.259aa1.983a36.318000000000005a78.0a4.4510000000000005
349a1 MAYIS 2020a1.075.048a122.392a3.258aaa53.808aa2.188a41.431000000000004a84.0a4.922
350a30 NİSAN 2020a1.033.617a120.204a3.174aaa48.886aa2.615a42.004a93.0a4.846
351a29 NİSAN 2020a991.613a117.589a3.0810000000000004aaa44.040aa2.9360000000000004a43.498000000000005a89.0a5.231
352a28 NİSAN 2020a948.115a114.653a2.992aaa38.809aa2.392a29.23a92.0a5.018
353a27 NİSAN 2020a918.885a112.261a2.9aaa33.791aa2.131a20.143a95.0a4.651
354a26 NİSAN 2020a898.742a110.130a2.805aaa29.140aa2.3569999999999998a30.177a99.0a3.5580000000000003
355a25 NİSAN 2020a868.565a107.773a2.7060000000000004aaa25.582aa2.861a38.308a106.0a3.845
356a24 NİSAN 2020a830.257a104.912a2.6aaa21.737aa3.122a38.351a109.0a3.2460000000000004
357a23 NİSAN 2020a791.906a101.790a2.491aaa18.491aa3.116a40.961999999999996a115.0a2.0140000000000002
358a22 NİSAN 2020a750.944a98.674a2.376aaa16.477aa3.083a37.535a117.0a1.5590000000000002
359a21 NİSAN 2020a713.409a95.591a2.259aaa14.918aa4.611000000000001a39.429a119.0a1.4880000000000002
360a20 NİSAN 2020a673.980a90.980a2.14aaa13.430aa4.6739999999999995a39.703a123.0a1.454
361a19 NİSAN 2020a634.277a86.306a2.017aaa11.976aa3.977a35.344a127.0a1.5230000000000001
362a18 NİSAN 2020a598.933a82.329a1.89aaa10.453aa3.783a40.52a121.0a1.8219999999999998
363a17 NİSAN 2020a558.413a78.546a1.7690000000000001aaa8.631aa4.353a40.27a126.0a1.5419999999999998
364a16 NİSAN 2020a518.143a74.193a1.643aaa7.089aa4.801a40.427a125.0a1.415
365a15 NİSAN 2020a477.716a69.392a1.518aaa5.674aa4.281000000000001a34.09a115.0a875.0
366a14 NİSAN 2020a443.626a65.111a1.403aaa4.799aa4.062a33.07a107.0a842.0
367a13 NİSAN 2020a410.556a61.049a1.296aaa3.957aa4.093a34.455999999999996a98.0a511.0
368a12 NİSAN 2020a376.100a56.956a1.198aaa3.446aa4.789a35.72a97.0a481.0
369a11 NİSAN 2020a340.380a52.167a1.101aaa2.965aa5.138a33.17a95.0a542.0
370a10 NİSAN 2020a307.210a47.029a1.006aaa2.423aa4.747a30.864a98.0a281.0
371a9 NİSAN 2020a276.346a42.282a908.0aaa2.142aa4.056a28.578000000000003a96.0a296.0
372a8 NİSAN 2020a247.768a38.226a812.0aaa1.846aa4.117a24.9a87.0a264.0
373a7 NİSAN 2020a222.868a34.109a725.0aaa1.582aa3.892a20.023a76.0a256.0
374a6 NİSAN 2020a202.845a30.217a649.0aaa1.326aa3.148a21.4a75.0a284.0
375a5 NİSAN 2020a181.445a27.069a574.0aaa1.042aa3.135a20.065a73.0a256.0
376a4 NİSAN 2020a161.380a23.934a501.0aaa786aa3.013a19.664a76.0a302.0
377a3 NİSAN 2020a141.716a20.921a425.0aaa484aa2.786a16.16a69.0a
378a2 NİSAN 2020a125.556a18.135a356.0aaa415aa2.456a18.757a79.0a
379a1 NİSAN 2020a106.799a15.679a277.0aaa333aa2.148a14.395999999999999a63.0a
380a31 MART 2020a92.403a13.531a214.0aaa243aa2.7039999999999997a15.422a46.0a
381a30 MART 2020a76.981a10.827a168.0aaa162aa1.61a11.535a37.0a
382a29 MART 2020a65.446a9.217a131.0aaa105aa1.815a9.982000000000001a23.0a
383a28 MART 2020a55.464a7.402a108.0aaa70aa1.704a7.641a16.0a
384a27 MART 2020a47.823a5.698a92.0aaa42aa2.069a7.5329999999999995a17.0a
